text,label
ያለው ፍቅር ክርስቲያን አበረ ተሰለፈ ጠየቀ ,0
ሰወቹ መጣ ሸዊት ዋልታ ስለነበር ጥር እነሱ ያዘ ,1
ፖለቲካ መንደር ጎራ ምሃዳሩ ተበላሸ ኩርፊያ ከመቸውም በላይ ጨመረ ,1
አድማጭ መራ መሰረት እርምጃ ወሰደ አለባቸው ግልጽ ,0
ሁፍ ታሪክ መነጥር ተመለከተ አለመ ክርክር ተካፈለ ነፈሰ ,1
ኢኮኖሚ ሽግግር ሂደት መረተ ዘርፍ ኖረ አስተዋጽኦ ከፍተኛ ,1
ገጠር ፕሮጀክት ጠፋ የትኩረት አቅጣጫ ከተማ ዞረ ,0
ከለከለ ብሄራዊ ደሃንነት ጉዳይ ኮሚቴ አባል ፓርላማ ድምጽ ተአቅቦ ሰየመ ,1
ዘግየት ላመ ጡረታ ወጥ ባልደረባ ክፍሉ አሸኛኘት ድርግ ደስተኛ ,1
ጸያፍ ተግባር ተገነዘበ ሰንደቅ አላማ ቀጣ ድርጊት መከተ ገባ ,1
ዳሰ ጥናት ሰራ ድፍረት ሰለቀ አፍ ሞላ ተናገረ ,1
ዳስ አሉላ ፉከራ ተኳሽነት ጨዋታ ጀመረ ደመደመ መሸ ,0
አወ ጌታየ እኔ ርቀት ቈፈረ ጨርሸ መጣ ባልደረባ የታለ ,1
ጨመረ ዘርፍ ውስብስብ ሰራ ማነቆ ፈታ ቤት ስራ ,1
ገጠመ ራልፍ ኤመርሰን አልኮል ሃሽሽ ፕሩሲክ አሲድ ካናየን ደካማ ሱስ ,0
አትሌቲክስ ነጥሎ ተመለከተ በቃ ሰላ ዘርፍ ባለሙያወች ,0
ውጭ ምንዛሪ ገባ ውጭ ባለሃብት አገር ኢኮኖሚ እድገት አስተዋጽኦ ,0
ህዝብ እርስ በር ከበረ ሃዘን ቀረ ሚና ኖረ ,0
ቀጠለ ፈጠረ ክስተት ረዳት ዳኘ መከረ ጨረሰ ውሳኔ ተላለፈ ,0
መሰረት ትዝታ ቁሻሻ ጠረገ ተከማቸ ውጥእ እስከወድያኛው ጣለ ተቻለ ,0
ማስተር ፕላን አካባቢወችን አደገ ሃገር ልማት ፈጠነ አለመ ,1
ሃገር ፈረመ አቀፈ ሰብአዊ መብት ስምምነት ጣሰ ህግ ,0
ቀጠለ ጉባኤ ስብሰባ ቀረበ ትምህርት አወቀ ፕሮግራም ተመለከተ ,0
እናት ጤና እክል አለበ ቅንአት ሳቢኔ አመቱ ቀና ተንሳሳ ,1
ዛኒትቻ አራት ማእዘናት ከበበ ከተማ ከፍተኛ ረሃብ ተስፋ ቈረጠ ,0
መንግስት ገባ ድርግ አገሪቷ ፍጥነት ለማ እድሉ ሰፋ ,0
ሊግ ያዘው ስያሜ ተንቀሳቀሰ ጀመረ ሁለት አስርት አመት ደፈነ ተቋርቧል ,0
ፈለገ ልማት ወጣ አገዘ ተቻለ ልማት ወጭወቻቸውን አሰበ ድርግ ,0
ፈለገ አላማ ድርግ ,0
አካል መስክ ሴት ተሳተፈ ጠቀሰ ላፈ ,1
እንቁ እውነት እርያ አንዱ እሪያ ያዘ ነፈገ ቻለ ,1
መልካ ስነምግባራቸው ስራ ትጋት በታታሪነታቸው ተሻለ መረጠ ከተተ ,0
ክሊንተን ርምጃ አገር በኢራን በበርማና ኩባ ወሰደ አቋም መሰለ ,0
ይሄ ሰው ኢኮኖሚ ላላ ገበያ ዋጋ ተናጋ ራስ ተጽእኖ አደረ ,1
ኢህአደግ ቅን ትጉ መሰለ ምርጫ ቀረበ ጊዜማ ኢህአደግ ,1
ጎንደር ተገኘ ቀላ አምባ አንደኛ ደረጃ ትምህርት ቤት ኛ ክፍል ተተምረዋል ,1
ቴወድሮስ ሰላምታ ጥየቃቸውን ጨረሰ ተቀመጠ ሰለመ ሰቀለ ቀሰረ ቀረበ ,1
ምንነት ተገነዘበ አፈር ውሃ እሳት ምንነትንድ አወቀ ተነሳ ,0
ዋና ቀፈፈ ማህበረስብ አካፋ አካፋ ተቻለ ገለጸ ,0
ዘርፍ ስምንት ሚሊዮን ዜጋ አቀፈ ታደለ ገለፃ ረዳ ,0
አጭር መፍትሄ መራሄ መንግስት ቀውስ ተወገደ ተጠቃሚነት ሰራ አለባቸው ,1
ካህን ኬልቅያስ አኪቃም አክቦር ሳፋ አሳያህ ነቢይቱ ህልዳና ,0
ኢየሱስ ደቀ መዛሙርቱን ያህዌ ነፈሰ ቅዱስ ሰጠ ዘንድ እንድለምኑት አስተማረ ,0
ቀን ህልም እውን እውቀት ለወጠ ተንሳሳ ,1
ላከ ተከተለ ኤክስፖርት መር ኢንዱስትሪ ልማት ስትራተጅ አቅጣጫ ,0
እምነት ባልንጀራ ረዳ ማግ ጉባኤ አገልጋይ ተወ ሃላፊነት ,1
ጨከነ ጠላት ሃገር ወረረ ተነሳ ሰወች ግዞት ባርነት ዳረገ ,1
አለም ያለው ስልጣን ባህል ከቀደምት ስልጣኔወች ውድቀት ተማረ ቻለ ,0
ወ ሰቀለ ጅማ ጎጀብ አካባቢ ደንበኛ ደነበረ ,1
ሃገር ኢኮኖሚ ሽግግር ከፍተኛ ድርሻ አንዱ ኢንዱስትሪ ዘርፍ ጠቀሰ ,1
ኮሪያ የጨርቃ ጨርቅ ኢንዱስትሪ ተነሳ አራተኛ ኮሪያ ግዙፍ ከተማ ደጉ ጠቀሰ አለፈ ,0
ሃገር እውቀት አደለ ድንቁርና ጠላ ብል ሴት አሰበ ዋለ ተዘወተረ ,1
ተከተለ ደረጃ ወጣ ምርት አገልግሎት ይፋ ተደረገ ጠበቀ ,1
እርጥበት አካባቢ ጓሮ ተክል ለማ መከተ ጥረት ጀመረ ,1
አስተዳዳሪ ውል ሰነድ ውል ቁጭ ቶሎ ሃምሳ ፃፈ ,1
ሰለሞን ፊርማ ኖረ ብእር ጨበጠ ይልቅ ደም አሻራ ወደደ ,1
ከኢምፔሪያል ጤና ጣቢያ ወሰደ ነገደ ቢስክሌት ገለበ ተዘጋጀ ነገደ ,0
በጨርቃጨርቅና ልብ ስፌት ስራ ተደራጀ ወጣት አብረሃ ደበሌ መሰለ ሃሳብ ,0
ይሄ ሃገር ድርድር አጀንዳ ድርግ ውጤት መጣ ፈለገ ,1
ኮበሌውም ዋዛ ጥያቄ ረቀቀ ሃሳብ መለሰ ፍጥነት ገጠመ ,1
ወጣ ተመን ደስታ ጨመረ ሃዘን ተስፋ ቈረጠ ደረጃ ገባ ቻለ ,1
ደም ለገሰ ጥንቃቄ መረጠ የላብራቶሪ ምርመራወች አደጋ ውግድ ,1
ከአድስ አበባ ከተማ አስተዳደር መሬት ግዥ ሽያጭ ገነነ ሰነድ ማስረጃወችን ሰበሰበ ,1
ያሬድ ዘለቀ ፃፈ ተዘጋጀ ላምብ ኤፍሬም አደገ ትኩር ፊልም ,0
ጠበቃ ሰነድ ወጣ ይኼ ሰነድ አቃቤ ህግ በማስረጃነት ቀረበ ሰነድ ,1
ጥቅስ ቀጠለ ሰው ገና ልጅነት ጀመረ ሃሳብ ክፋት አዘነበለ ተናገረ ,0
ይኼን ስርአት ተከተለ እስራኤል ጣሊያን መሰለ ሃገር ደረሰ ,0
ክርስቶስ ሃይል በላየ ድንክ ኖረ እጅግ ደስ ድክመት ኰራ ,1
ስንት ዩኒቨርሲቲወች ሰራ ምርምር ቀፈፈ ጆርናሎች አተመ እድል መሰለ ,1
አደለ አፍሪካችን ይሄን መሰለ ጨለማ ስልጣን ጥመኝነት ታሪክ ሞላ ተረፈ ,1
መዋእለ ንዋይ ኢትዮጵያ ፈሰሰ ዝግጅት ኢንቨስተር ,1
እርስ በር ግንኙነት ረገድ ትእግስተኞች አለበ ዳነ ,1
እኛ ክፍለ ዘመን ቻይናውያን ጽሁፍ አተመ ጥር ስፋት ተሰራጨ ዘደ ,1
ኢትዮጵያ ሰብአዊ ደሞክራ ሲያዊ መብት ህገ መንግስታዊ እውቅ አግኝተ ዋለለ ,0
እሱ አስተማረ ኢየሱስ ቀላል ቀረበ ,0
ተሸነፈ ግምት ኢትዮጵያ ቡና ምሽት ጨዋታ ደከመ ,0
አውደ ርእዩ ተዋወቀ ቴሌቪዥን በሬድዮና ከተማ ዋና ዋና ቦታወች ሰቀለ አነር ,1
እኤአ ቀነኒሳ በቀለ ሁለተኛ ኮከብ አትሌት እቃ ,0
ክፍል አንደኛ ወጣ አወቀ ደረሰ ጎበዝ ስምንተኛ ክፍል መራ ,0
ደበነ ፍሰት ጠበቀ ሰሜ ጎንደር ተገኘ ወረዳወች ሩዝ እርሻ ውሃ ለገሰ ,1
ገብር ተሾመ ኢትዮጵያ አካል ጉዳተኛ ብሄራዊ ፌደሬሽን ስድስት አባል ማህበር አቀፈ ,1
ማለ እገላለሁ ተረት ደወል ዶለ መጣ ,0
ቀለም ቀቢወቹም ሽግግር ባህላዊ ድንቁርና ዘመናዊ ድንቁርና ረዳ ቻለ ,1
በሽታ ከኮሌራ ፈንጣጣ በሽታወች ቀረበ ምልክት ተምታታ ,0
ይሄንንም ሶማሊያዊያን ፕሬዚዳንት መሃመድ አብዱላሂ መሃመድ አማካኝነት ግልጽ ጠየቀ ,0
ባረከ አበረ አደግ ፍቅረኛ ቀንደኛ ኮሙኒስት የኢህአፓን ካፓ የደረበች ,0
አለመ አቀደ ግብ ደረሰ አገር ህልውና ሰላም ጠበቀ ተገኘ ኖረ ,1
ትራምፕ ረገድ ትክክል ቀደም ያለው ታሪክ ተመለከተ ስህተት ተቀመጠ ,1
እርግጥ ቀጠለ ትእይንት እሳቸው ተናገረ ረገጠ ,1
አበራ ሁለተኛ ደረጃ ትምህርት ተጠነቀቀ ቦሌ አተመ ድርጅት ሰራ ,1
ወይዘሮ ደብሬ ታንጉት አደሰ ሃሳብ ትካዜ አደረ ተገነዘበ ረዳ ወሰደ ,1
ሁለት ጓደኞቸ ራስ ኮንስትራክሽን ድርጅተ ከፈተ ሮጠ ,0
ንጉስ ትእዛዝ መሰረት ሳጥን ሰራ ያህዌ ቤት በር አጠገብ ውጭ ተቀመጠ ,0
ሪፖርተር ­‑ ማይክሮ ሶፍት ኩባንያ አፍሪካ ተከናወነ አበይት ምንድን ,0
መደብ ቋንቋ ዘየወች ሰፋ ህዝብ ላይኛ ክፍል የሚያገልግሉ ,0
ድምጽ ወረቀት ረዳ በላይ ምርጫ ሰረዘ ቻለ ረዳ ,0
ሳይንስ ቴክኖሎጅ ትምህርት መስክ ከፍተኛ ውጤት መዘገበ ሴት ሸለመ ,1
ማና አለመ አባት ተግዳሮት ውይይት ተመረኰዘ ሰላማዊ ምህዳር ተካሄደ ,1
ንግድ አለፈ አመት የታዘብነው ደገመ ሞከረ ሰካ ስልት ,1
ከተማ ነዋሪወች ቍጥር ሚሊዮን ገደማ ይፋ ተነገረ ሪፖርት ቀረበ ,1
ለካ ደንብ መሰረት ፈጸመ አጀንዳ ብየ ተነሳ ,0
እናት ሚና ትግል ውጤታማ ራስ አስተዋጽኦ በረከተ ምስክር ,0
ሁለት ወገን ሰጠ ድምጽ ተነሳ ድርግ ዘጠኝ አትሌት ለእጩነት ቀረበ ,0
ጅሃድስቶቹ ቁልፍ ተላለፈ ቦታወችና ፈረሰ ህንፃወች አካባቢ ምሽግ ገነባ ,1
አሊያ አንተ ጠመቀ ፈለገ ወለደ ቈየ ደለበ ሰማ ,0
አደገ አገር ዋለ ውለታ አንዱ ጠዋት ሰራ ሰአት ተኛ ,0
ጎንደር አካባቢ ፈጠረ ከተማ ከፍተኛ ድክም ,0
ክርስቲያን ስርአት እድሜ ትንሽ ረዘመ አምላክ ህግ ጣሰ ,0
ቀረፋ ዛፍ ተዛመደ ከብርጉድ ዛፍ ቅርፊት ኪናሞሙም ካስያ ቅመም ,0
ሂደት ቀጠለ አመት አሰበ ያህል ተማሪወች ተቀበለ ድግት ላላ ,0
አስጎብኝወችን ጠየቀ ቀረ ቶሎ ጨረሰ ሰበብ ታሪክ ሰው ሰበቀ ,1
አፍሪካ ፍላጎት አደረ ኢኮኖሚ ባለሙያወች ትኩረታቸውን ኢትዮጵያ ድርግ ,0
ሰጠ ሰጠ ገጸባህርያት ጽሁፈ ተውኔት ነባ ,0
ታሪክ ጸሃፊወች ወይዘሮ እጅጋየሁ ውብ ደህና ቤተሰብ ወለደ ገለጸ ,0
አነጋገር ከዋናወቹ ገደለ መንስኤወች አንዱ ዛር ኤች አይቪ ኤድስ ,0
ጨመረ የጠባብነት በተለያያ ደረጃ ሃዋሳ በደለ ተንኰባረቀ ጥናት ,0
አገር ምርምር ስናካሂድ ቴክኖሎጅወችን ፈተሸ አዋጭነታቸውን ደንብ ተጠና ,0
ህግ ማህጸን ጽንስ ጨነገፈ ድርግ ሰው ሞት ቀጣ ,0
እርግጥ ያለው መሸዋወድ ጉዳት ዳረገ ከፋ ትዝታ ኖረ ,0
እውነታ ጐሰቈለ ታገለ ተክለ ሰውነት ተሳለቀ አልነ በር ,1
ሃላፊ ወቀሳ ሙገሳውንም ተቀበለ እኔ ዳነ ደረቀ ,1
በዶር በረከት መሪነት ተቋቋመ ከሚሽን ህገ መንግስት ረቀቀ ኢሳያስ ወደደ ,1
መራ ሰጠ ፈተና በአግባቡ ያህል ወጣ መዘነ ፈለገ ,0
አና አባት የፂብኦንን አህያ ጠበቀ ምድረ በዳ ፍል ውሃ ምንጭ ተገኘ ,0
ንኡስ ርእስ ስር ጠቀሰ ነጥብ ወለደ ,1
ሪፖርተር አኳያ ኢትዮጵያ ቢስክሌት ስፖርት ሰጠ ትኩረት እንደት ገለጸ ,0
ኢንዱስትሪ ዘርፍ ስኳር ኢንዱስትሪ ንኡስ ዘርፍ ሪፖርት ድርግ ,1
ተታለለ መለሰ ያዘ ከተጋፈጥከው ጣለ ሸሸ ,1
ክፉ ጥል መልካ ወደደ ከተማ በር ፍትህ ሰፈነ ድርግ ,1
ወጣት እናት ገደል እርሻ መሬት ወረሰ ምክንያት ዜና ጠቀሰ ,1
ግድፈት ስህተት ቅርብ ተከተለ ተቸ ምች ፈለገ ,0
ኢህአደግ ንኡስ ከበርቴ ከተሜ መነጨ ከአርሶ አደረ እርግጠኛ ,1
ወረረ ምህረት ገነነ ሃዋሳ ከተማ አስተዳደር ባህል ቱሪዝም ኮሙዩኒኬሽን ጉዳይ ሃላፊ ,1
ኢንጅነር አበራ በቀለ ስነ ምግባር መራ ኮንስትራክሽን ዘርፍ ዶክተር አምባ መኮንን ,1
ህግ ፈራ ሰርግ ይፋ ደገሰ ክብረ በአል አከከ ልጅ ዳረ ,1
ሃሳብ ገለጸ ንግግር ምንጊዜም ጨው ቀመመ ጥንቃቄ ድርግ ,1
መልካ አስተዳደር መንሰራፋት እድገት ፈለገ መልክ ተጓዘ ማነቆ ,1
ሶስት አመት እአአ የኢትዮ አሜሪካ የድፕሎማሲ ግንኙነት ይፋ መሰረተ ,1
ረዘመ እድሜ መዘዝ ሃረግ ታሪክ በቀር ሴትነት ማእረግ ,1
ነጠላ ቋጨ ልብ ወድያ ወድህ ውር ውር መንገደኛ መተረ ,1
አላማ ምድር ደስተኛ ጤናማ አንድነት ባላ ሰው ልጅ ሞላ ,0
ሳንካ አፍላ ፍቅር አጣ ሰላ የኔነሽ ህይወት ተግዳሮት ጀመረ ,1
ስርአት የፌደራል ክልል ከበታች አስተዳደር እርከን እንድፈጠሩ ድርግ ,0
አባት ሆይ ልጅ መረረ ይልቅ ያህዌ ተግሳጽ ምክር አደገ ,1
ቀለለ መልክ ረጅም ቁመት አደለ ሰውነት ቅጥነት እህል አወቀ መሰለ ,1
ተስፋየ ግርማ ወገኔ ሰብስቤ ከፌደራል አረመ ቤት ሶስተኛ ያለው ደረጃ መዘገበ ,0
የማንችስተሩ የአሸባሪወች ጥቃት ሰለባ ሳፊ ሩሶስ ቀላል ዘነጋ ልጅ ,0
ድሮ ግድግዳ ወጠረ ጥሬ ቆዳ ውጭ ሸጠ ቆዳ ወደቀ ,0
ሰላም ጠበቀ ልማት ፈጠነ ጥያቄ ኖረ ሰላማዊ ነገደ ቀረበ ,0
ክለብ ፈለገ ቆይታ ጨረሰ ኢትዮጵያ ቡና እሴት ቡድን ቀላቀለ ,0
ወጣራ ሱሪ የዘመናውይነት ወገለጫ ,1
ሃውልት ተዘጋጀ ስፍራ ቆመ ተዘጋጀ ቤት ቅጥር ግቢ ቈየ ወሰነ ገለጸ ,0
ይሁን ያለው ተሻለ ደረጃ ደረሰ አስቻለ ተግባር ተከናወነ ,0
ከአይሲስ እንቅስቃሴ ነፃ አካባቢ በረራ ነፃ አካባቢ ከተተ ,0
ሪከርድ ሁለት አመት ቈየ ሰከንድ ስዊዘርላንድ ዙሪክ ወረደ ,0
ጳውሎስ እርዳታ ስራ አገልግሎት ተናገረ ትኩረታችንን ሳበ ዳነ ,0
ብዙወቹ ዜማ የአዘፋፈን ስልት ሃገር ቀዳ ኢትዮጵያዊ ለዛ ,1
የአላህ ፈቃድ በድሩ ደበደበ ተረፈ ኢር ጀሚል ሞት እቃ ,0
ሰለጠነ ዘመን ህዝብ ጥያቄ ፈታ ተቻለ ምክንያት ደረሰ ሰቆቃ አዘነ ,0
ዛር አመት ተሻለ ተጠረጠረ ,0
ያህዌ ሰጠ ተግሳጽ አመለካከት እሱ ፍቅር ,1
መጽሃፍ ቅዱስ ተማሪወቹ ከተማ ጀመረ ትልቅ ስብሰባ ጥር ,0
ወላይትኛ ሙዚቃ አወቀ ጀመረ ወላይትኛ ሙዚቃ ካሴት አተመ ኩዌሻ ሴታም ሸለመ ,1
በቅድመ ጠራ ጀመረ ጨዋታ ተገኛኘ ከሲሸልሱ ክለብ ኮቴ ደ ኦር ,0
ተበላሸ ስልጣን ፍጽም ጐደለ ሰወች ፈጸመ ,0
ፖለቲካ ስምምነት ውይይት ድርግ ገታ ኖረ ሃሳብ ሰነዘረ ,1
አደለ ይሄም ኮሚሽን ሰራ አራት አመት ውዝፍ ቤት ስራ ,1
ሰፋ መስክ ፍየል ከብት ረባ ጠቀመ ተረፈ እርሻ ዋለ ,1
ጥልቅ ተሃድሶ የአገልጋይነት ስሜት ጠነከረ ዘንድም ደረጃ አመራር በቃ ያለው ,1
ጠዋት ጥይት አለፈ ስለነበር ኮረብታ አጠገብ ከለለ ግድ ,1
ይሁን የአጽናፈ አለም ሏላዊ ገዛ ሞገስ አወቀ በላይ ተደሰተ ቻለ ,1
ህገ ወጥ የሰወች ዝውውር ሃገር ማህበራዊ ኢኮኖሚያዊ ፖለቲካዊ ተግዳሮት ተከተለ ,1
ኤርታሌ እሳተ ገሞራ አለም እጅግ ረባዳ ሞቃት ስፍራ ዳሎል ኢትዮጵያ ተገኘ ,1
ተርባይኖች አንዳንድ መነጨ ኤሌክትሪክ ሃይል አቅም ሜጋ ዋተተ ,0
ቀፈፈ ተጽእኖ ኢትዮጵያ አቀደ ማስገደጃወች ቀላል ,0
ውሽትም ልብ ኖረ ልብ ኖረ መቸ አንተ ዘንድ መጣ ተቀመጠ ,0
ይልቅ ምስራች ሞላ መሰከረ አቅም ፈቀደ ድርግ ,0
መጽሃፍ ቅዱስ መራ ጋብቻ ዘንድ ክቡር መኝታ ከርኩሰት ጸዳ ይሁን ,0
ድርቅ ምክንያት ወንዝ ቀነሰ ኤሌክትሪክ ማመንጫ ግድብ ውሃ እጥረት ገጠመ ,0
ህፃን አገር ባህል አስተማረ ነገ ተካ ሰው ጠፋ ,0
ታፈሱ ያንን ልም አይን አጮልጋ ከፈርዋን ጠርዝ ጆሮ ግንድ ደረሰ ፌዝ ጥር ,1
አመመ ክረምት የኢራኩ ሳዳ ኩዌት ሰበብ ወረረ ጉልበት ብልጫ መከተ ,1
ሃገር ቀፈፈ ሻምፒዮናወች ሰጠ ዋንጫወች ቆመ አለባቸው እሳቤ ,0
ሁለት ወገን ከተማ ለቀቀ ኢየሱስ ተከተለ መሸ ጥር ገጠመ ከፈተ ,0
መንግስት ደገፈ ተቃዋሚወችን ዘለፈ ሰደበ መንግስት ደነቀ ቍልምጥ ,0
መጣ ብዙውን ሰጠ ትምህርት ተግባር አጥጋቢ ደገፈ ,0
ሃይማኖት ነገደ መሰለ ሃይማኖት አምላክ ደረሰ ተቻለ ,0
ዘደ ጠቀመ ለዛ ያለው በላይ አድማጭ ነጥብ ግልጽ ድርግ ,0
ኢየሩሳሌም ጦር ሰራዊት ከበበ ጥፋት ቀረበ አወቀ ,0
ባልደረባ ዛር አመት ከተበ ጽሁፍ ድንገት የተገናኘነውም ገባ ,1
ዋና ማና ደረደረ እርቅ ፈለገ ወገን ኢ ፍትሃዊ ከሰተ ,1
አንደ ጀምሪያለሁ አምልኮ ተቋም መራ ኦርቶዶክስ ተከተለ ከበረ ሰማእት ,0
ጀኔራል አይድድና ባለሃብት አሊ መሃመድ መሃመድ እልቂት ንኡስ ጎሳ መራ ,1
ዘረዘረ እኔ አንተ መሰለ ተገኘ ኖረ ,0
በተጨማሪ ጠበቀ እህል ክምችት የቅድመ ተጠነቀቀ ስራወች ለውጥ ተገኘ በራ ,1
ግብእ አንተ ደበቀ ሃብት ገለጸ አንተ እንደዛ ጋበዘ ,0
ፖሊስ ባለስልጣን ስልጣቸውን ዞር ልክስክስ አምባ ,0
አኳያ ኮሚሽን ምርመራ ሲያካሂድ ጥንቃቄ ሞላ ረዳ ምንጭ መረጠ ,0
አይነት ደም ያለው ሰው ሁለገብ ተቀበለ ,0
ታድያ ውጤት ተግባር ቀየረ የገዥው ፓርቲ መንግስት ህዝብ ሃላፊነት ,0
መጽሃፍ ቅዱስ ዘገባ እርግጥ ኢየሱስ ተናገረ ሞተ ,0
ይሁን ተጫወተ ተናገረ ጥር አድማጭ ጨመረ ,0
በአብሮነት ነፈሰ ህብረት ጠጣ ትርጉም ፈጠረ ,0
ይልቁንም ቅድስና ፍትህ ፍቅር ተስማማ እርምጃ ወሰደ ህዝብ ጠበቀ ,0
አለፈ ማሽን ሰራ ድንጋይ ከሰለ ሞገድ ገድ ሰራ ,1
ህገወጥ ግንባታወችና ፈረሰ እርምጃ በቃ ትምህርት ወሰደ ,0
ፍርድ ቤት ርስት ውርሱ ኑዛዜ ጸደቀ ኑዛዜ ሰአት ሶስት ምስክር ጠራ ,1
ቀጠለ ምርጥ ረዳት ተዋናይ ዘርፍ ተካሄደ ውድድር ሶስት ማእዘን ፊልም መረጠ በቀተ ,1
ግጥም ተማሪወች ሳተ አመለካከት መከተ ስንቅ የሚሰንቁበትን ምች ፈጠረ ,1
አላስፈላጊ ውፍርትን ረቀቀ መንገድ አንዱ ዋነኛ ስፖርት ብዙወች ሰራ ,1
እንድያውም ከአምፖሉ ይልቅ ኤሌክትሪክ ምድጃ ውጥእ ባለቀለም ብርሃን አካባቢ ጐላ ,0
በግ ውግእ በግ ጌታ ጌታ ንጉስ ንጉስ ድል ተነሳ ,0
ሴት ራስ አካል ቅርጽ ፍቅር አወቀ ዋንጫ እንድሳቡ ድርግ ,0
ቀደመ አወቀ እግዚአብሄር እውቀት እሱ ለቀቀ ,0
ወርቅ ጥርስ ፈገፈገ ለመደ ጣት ጥርስ ዳበሰ ወርቃማ ቀለም ቀረ ለፋ ,0
ህንፃ ገባ አለፍ ወለል ወደቀ ወረቀት ህንፃ ተማሪወች ተስፋ ቈረጠ ,1
ተያያዘ አፍሪካ ሃገር በሽታ ከለከለ ረገድ ተደረገ ጥረት ከፍተኛ ትኩረት ሰጠ አለባቸው ,1
አወንታ ምልክት አካባቢ ሰላም ሰፈነ ትብብር መሰረት ጣለ ጠቀሰ ,1
አበረ መራ ልጅ ስራ ባልደረባ ጉዳይ አመለካከት ,1
ማንነት ገለጸ ባህል ወግ አወቀ ጣረ በለጠ አገር ወደደ መጣ ,1
መንግስት ተሸከመ ሰራ ክርስቶስ ሰቀለ በለጠ ልእክታቸውን ተላለፈ ,1
ዳንኤል ቃሉ ፍፃሜ ዘመን ዘጋ አተመ ,1
ኢየሱስ እኔ ቃል ራስ ተናገረ ረገድ ጥር ምሳሌ ተወ ,1
አለፈ ሶስት በላይ አመት ወግ ደረሰ ወድህ ጐበኘ ክፍል ጠራ አወቀ ,1
ውፍረት ከሰተ ተያያዘ ተከተለ ቀደመ እንደት ተወገደ ቻለ ,0
ይሁን ካህን አለቃ እሱ ምትክ በርባንን ፈታ ዘንድ እንድጠይቁ ህዝብ ነሳ ,0
በስተመጨረሻም ዶር ሰለሞን መፍትሄ አስቀመጠ ነጥብ ተከተለ ተገኘ ,0
እውነተኛ እምነት አንድት ሚስት በአል ጥልቅ ከበረ ,1
በቅንጅት እርስወ ግል ፓርቲወ አደፓ ሚና ሰወች ጥያቄ ,0
ምሳሌ ኬንያ በአህጉሪቱ ቀውስ አለፈ አመት ሰላም ሃገር ,1
በመዲናይቱ ቀላል ባቡር ፕሮጀክት ሳቢያ በጊዜያዊነት ኢትዮጵያ ብሄራዊ ሙዚየም ቈየ ,1
አንተ እምነት አጋሮ ድርግ ስሜት ጥልቅ ጐዳ ሊንዳ ሰማ አወቀ ,1
አምባገነን ጨቈነ ደርግ መንግስት ገር ጠነከረ ቀጠለ ,0
ገዥወቸ ሸፈነ ቈየ ወረሰ አመለካከት ጠበቀ ተሳሳተ ግንዛቤ ኖረ ,1
ፍትህ ሰፈነ ሃገር ተገኘ ልጅ ይሄን ተረት አፍላ ,1
መቸም አጀብ ራስ ደነቀ ቃል ተካ በቀር ጉዳ ቃል አጠረ ,1
እኤአ ሃገር አነስተኛ ሰላም ሰፈነ መዘገበ ,1
ህግ አዋጅ ድርድር ህገ መንግስት ድርድር አንደምታው ምንድን ,0
ፈጀ ቸከ ሃትመት ተደረገ አተመ ወረቀት መረመረ ,1
ከእንግድህ ቃል ገባ እስፖርት ኢንቨስትመንት መስክ ያዘ ቀጠለ ,1
እኛ ሽግግር ማሃበረሰብ ለስነልቦናዊና ማሃበራዊ ቀውስ ገለጠ ,1
ጨረሰ ውይይት ገባ ገባ ሰላም ሰላም እርቅ ,1
ሃገር አመራር መካከለኛ ቢሮክራሲ ሹማምንት ረገድ ገመገመ አዳጋች ,1
አንዳንድ ሃገር መዋቅር ራስ ሙስና ቀዳዳወች ደፈነ ሰወች ፈተና ገጠመ ,1
ቤዛ ዝግጅት ኖረ ፍቅር አምላክ ተመለከ መብት ,0
ሙከራ ድርግ አካል ከሰመ ጥርጥር ,1
ዳያስፖራ ተገኛኘ ሁሌም ውጭ ኖረ ዳያስፖራ ላከ ሃዋላ ገንዘብ ተነሳ ,0
አበበ በአል ሚስት ገባ ፍች ምክንያት መጽሃፍ አተመ ,1
መጣ መኖ እስር ቤት ውጥእ ከተማ ለቀቀ እንድሄዱ ጠየቀ ,1
አንዳንድ ሰላም ፈጠረ እውነተኛ ክርስቲያን ሰላም ሰፈነ ድርግ ,1
አብዛኛው ማስታወቂያወች ሰማ እንቁላል አየር ፈለፈለ ,0
አደሰ ዘመን አመመ መዘገበ ቤት ፈለገ ቍጥር ሻ ሰው ,0
ድምጽ ከፍ ድርግ ሰበሰበ ወደተመሸጉት ከተማ ሸሸ ,1
ፍላጎት ተሳካ ስም ውል የማታሰታውሳት ልጅ አደሰ አበባ ዛተ ሰማ ,1
ሁለት አመት ቈየ ውል ስምምነት ደደቢት የማልያ ስፖንሰር የሳምሰንግ ኩባንያ ,1
ከተማ አነስተኛ ህዝብ እርስ እርስ ቤተሰብ ተዋወቀ ድርግ ,0
ይሁን አገር መጣ ሰራ ገንዘብ አመት መጽሃፍ አተመ ንባብ እቃ ,1
ሆስፒታል ሰራ አንዳንድ ክርስቲያን አይነት ስልጣን ጥይን ፈለገ ,0
ተንዳሆ ጨመረ ሃገር ክፍል አስር ስኳር ፋብሪካወች ገነባ ተገኘ ,0
